corpus_names	sent_id	w	span	node	sent_match
ind_news_2011_300K	238098	keunggulan	r1	memperbesar	238098 Empat menit kemudian Timnas memperbesar keunggulan menjadi 2-0 melalui gol Titus Bonai.
ind_news_2011_300K	246785	kemenangan	r1	memperbesar	246785 Satu menit jelang bubar, Arif Fatchul berhasil membobol gawang Aditya sekaligus memperbesar kemenangan tim Persiku Kudus menjadi 3-0.
ind_news_2011_300K	247948	keunggulan	r1	memperbesar	247948 Penyerang Timnas U-23 Zulham Zamrun memperbesar keunggulan pada menit ke-61, meneruskan tendangan bebas Mahadirga Lasut.
ind_news_2011_300K	249666	porsi	r1	memperbesar	249666 Selain itu, Bank DKI juga juga akan memperbesar porsi pemberian kredit pada sektor komersial melalui pembiayaan bagi kontraktor yang menangani proyek yang dibiayai Pemerintah Provinsi (Pemprov) DKI Jakarta.
ind_news_2011_300K	250640	porsi	r1	memperbesar	250640 Untuk itu, Menhan juga harus meningkatkan efisiensi anggaran dengan memperbesar porsi pemenuhan kebutuhan anggaran minimal (minimum essential force/MEF) Alutsista, dibandingkan dengan belanja operasional dan barang-barang lainnya, kata Syahfandi.
ind_news_2011_300K	255152	peran	r1	memperbesar	255152 Kredibilitas perguruan tinggi juga diukur dari kemampuannya memperbesar peran sebagai sumber inovasi ilmu pengetahuan sekaligus sumber solusi untuk mengatasi berbagai tantangan pembangunan.
ind_news_2011_300K	259893	-miliar	r1	memperbesar	259893 Zona euro ingin memperbesar 440-miliar euro (610 miliar dolar AS) dana penyelamatan untuk meyakinkan pasar bahwa pihaknya memiliki alat untuk melindungi negara-negara yang sangat terbebani utang seperti Italia.
ind_news_2011_300K	261249	dimanfaatkan	r1	memperbesar	261249 Mungkin awalnya murni, kemudian mereka sudah mulai memperbesar, dimanfaatkan oleh mereka yang jagoannya dalam Pilpres tertentu kalah.
ind_news_2011_300K	265452	keunggulan	r1	memperbesar	265452 Sepuluh menit kemudian, bek tengah asal Prancis, Adil Rami memperbesar keunggulan tuan rumah.
ind_news_2011_300K	272617	keunggulan	r1	memperbesar	272617 Ancelotti tidak bisa menyembunyikan rasa lega atas gol Torres untuk memperbesar keunggulan Chelsea menjadi 2-0 pada pertandingan yang berlangsung dibawah siraman hujan deras itu.
ind_news_2011_300K	274626	keunggulan	r1	memperbesar	274626 Gol kedua yang memperbesar keunggulan Pelita itu tercipta dari kaki Joko Sasongko.
ind_news_2011_300K	275604	keunggulan	r1	memperbesar	275604 Beruntung saat memasuki menit ke-76 Indonesia kembali memperbesar keunggulan menjadi 4-1 melalui gol Muhammad Ridwan yang menerima umpan dari Boaz Salossa.
ind_news_2011_300K	288367	kontribusinya	r1	memperbesar	288367 Kepala EFSF Klaus Regling berada di China Jumat dan dijadwalkan di Jepang pada akhir pekan, dimana dia diperkirakan akan menekan Tokyo agar memperbesar kontribusinya.
ind_news_2011_300K	288607	skor	r1	memperbesar	288607 MU hampir saja memperbesar skor jika saja penalti Rooney di menit 57 bisa merobek jala gawang Chelsea yang dijaga Petr Cech.
ind_news_2011_300K	289774	risiko	r1	memperbesar	289774 Ban yang kurang angin dapat memboroskan BBM hingga 3 persen selain memperbesar risiko meletus.
ind_news_2011_300K	291140	jumlah	r1	memperbesar	291140 Senada dengan Menperin, Menteri BUMN, Mustafa Abubakar, juga menginginkan agar Perusahaan Gas Negara (PGN) dapat memperbesar jumlah pasokan gas yang diperlukan bagi industri dalam negeri.
ind_news_2011_300K	291641	risiko	r1	memperbesar	291641 Periksa ban Ban yang kurang angin dapat memboroskan BBM hingga 3 persen selain memperbesar risiko meletus.
ind_news_2011_300K	292005	keunggulan	r1	memperbesar	292005 Pelanggaran oleh Evatt terhadap Salomon Kalou akhirnya berbuah tendangan penalti dan Frank Lampard berhasil melaksanakan tugasnya untuk memperbesar keunggulan menjadi 2-0.
ind_news_2011_300K	293563	keunggulan	r1	memperbesar	293563 Tuan rumah kembali memperbesar keunggulan pada menit terakhir melalui kaki Julio Lopes, Gol ini tidak lepas dari kesalahan Charis Yulianto pemain belakang Persela yang memberikan umpan back pass dari luar pinalti dan ditangkap oleh I Komang Putra.
ind_news_2011_300K	294834	keunggulan	r1	memperbesar	294834 Sriwijaya FC bahkan mampu memperbesar keunggulan menjadi 1-3 pada menit ke-72 melalui eksekusi tendangan pinalti oleh Ponaryo Astaman.
ind_news_2011_300K	298485	kemenangan	r1	memperbesar	298485 Arema Indonesia memperbesar kemenangan menjadi 3-1 melalui gol yang dicetak Musafri pada menit ke-61.
ind_news_2012_300K	14659	dan	r1	membesarkan	14659 Anak-anak harus tahu bahwa Ibu telah melahirkan, membesarkan dan mendidik mereka, kata dia.
ind_news_2012_300K	20260	hati	r1	membesarkan	20260 Menteri Luar Negeri Amerika Serikat Hillary Clinton kepada wartawan di Turki pada Minggu menyatakan pemilihan umum itu membesarkan hati, tapi mendesak pemerintah meningkatkan keterbukaan dan menangani penyimpangan pemungutan suara.
ind_news_2012_300K	21138	hati	r1	membesarkan	21138 Ketegangan antara Amerika Serikat dan Rusia telah meningkat tajam sejak pembantaian di Suriah 25 Mei, dengan Moskow bersikap tegas dalam menghadapi tuduhan-tuduhan AS bahwa mereka telah membesarkan hati rezim Bashar al-Assad.
ind_news_2012_300K	22701	olahraga	r1	membesarkan	22701 Namun, kata Menpora, saat ini hampir semua daerah berupaya untuk membesarkan olahraga sepak bola bahkan dengan membuat stadion yang mahal.
ind_news_2012_300K	27728	anak	r1	membesarkan	27728 Ibu yang lebih tua cenderung lebih punya banyak pengetahuan dan penghasilan lebih besar, semua faktor yang diasosiasikan dengan baiknya lingkungan membesarkan anak.
ind_news_2012_300K	32514	komunitas	r1	membesarkan	32514 Impian terbesar Ahmad sekarang adalah membesarkan Komunitas Menara sampai memberi manfaat kepada orang banyak.
ind_news_2012_300K	53118	nama	r1	membesarkan	"53118 ""PSMS bukan hanya tercatat mempunyai nilai sejarah yang cukup tinggi dalam membesarkan nama Medan khususnya, tetapi juga Indonesia pada umumnya."
ind_news_2012_300K	58921	anak	r1	membesarkan	58921 Para peneliti mempercayai perbedaan ini didorong oleh kebutuhan evolusioner dari pria untuk memiliki keturunan sementara wanita fokus pada upaya membesarkan anak.
ind_news_2012_300K	68422	kembali	r1	membesarkan	"68422 Upaya mendatangkan 60 pesawat baru tersebut merupakan bagian dari program Merpati ""reborn"" yang bertujuan membesarkan kembali maskapai BUMN tersebut."
ind_news_2012_300K	69169	bumn	r1	membesarkan	69169 Sesungguhnya menurut Prabowo, semangat apapun untuk membesarkan BUMN pihaknya akan mendukung tetapi bukan melalui privatisasi.
ind_news_2012_300K	72601	usaha	r1	membesarkan	72601 Muhammad dikisahkan berjasa dalam membesarkan usaha dagang Hadijjah karena kemasyhurannya dalam membangun kepercayaan pembeli.
ind_news_2012_300K	84610	septi	r1	membesarkan	84610 Bukan tentang kondisi fisik Septi itu yang jadi bahasan dan tuturan arus utama bagi Mano, karena perjuangan hidup sang ibu, Fatma, dalam membesarkan Septi.
ind_news_2012_300K	88688	psms	r1	membesarkan	88688 Dan pendanaan juga diperlukan, tetapi pengelolaan manajemen klub adalah yang terpenting dalam membesarkan PSMS ke depan.
ind_news_2012_300K	97816	dpc	r1	membesarkan	97816 Selain itu, calon wakil wali kota harus dapat membesarkan DPC PDIP Surakarta menuju pemilihan Gubernur Jateng 2013 dan Pilpres 2014 mendatang.
ind_news_2012_300K	117148	sektor	r1	membesarkan	117148 Pada saat sektor pertanian masih menghidupi banyak sekali penduduk, saat itu pula perbankan kurang menunjukkan minat untuk turut membesarkan sektor ini.
ind_news_2012_300K	130860	pd	r1	membesarkan	"130860 ""Anas hanya mau membesarkan PD dan bisa memperoleh suara 30 persen,"" kata Nurhayati."
ind_news_2012_300K	146886	divisi	r1	membesarkan	146886 Sedangkan untuk membesarkan divisi komersial, lanjutnya, bisa melalui beberapa cara, seperti melakukan sistem resi gudang dan memperbanyak pembelian beras komersial.
ind_news_2012_300K	148588	hati	r1	membesarkan	"148588 ""Tentu ini adalah sebuah pencapaian yang membesarkan hati karena terjadi pada saat banyak rating negara lain khususnya di Eropa yang justru diturunkan."
ind_news_2012_300K	149301	putri	r1	membesarkan	149301 Brennan harus membesarkan putri mereka sendirian, karena Jobs menyangkal bahwa dia adalah ayah dari anak itu.
ind_news_2012_300K	153146	isnu	r1	membesarkan	153146 Menanggapi penunjukan dirinya, Ali Masykur Moesa mengaku dirinya siap membesarkan ISNU dengan merangkul semua kalangan yang selama ini berjuang di dalam ISNU.
ind_news_2012_300K	158194	anak	r1	membesarkan	158194 Membesarkan anak yang sehat dan ceria juga menjadi hal penting ketika sukses.
ind_news_2012_300K	169037	phelps	r1	membesarkan	169037 Ibunda Phelps, Debbie, yang membesarkan Phelps beserta dua saudara perempuannya dinilai menyumbang kontribusi besar pada kesuksesan Phelps dengan membantunya mengatasi hiperaktif dan menyemangati Phelps di tiap pertandingan.
ind_news_2012_300K	169547	dia	r1	membesarkan	169547 Yunan menyebut perjuangan ibunya sebagai orang tua tunggal dalam membesarkan dia dan saudara-saudaranya, sebagai inspirasi untuk hidup pantang menyerah.
ind_news_2012_300K	172865	fisik	r1	membesarkan	172865 Menurut dia, sejumlah peternak mulai kesulitan membesarkan fisik ayam akibat pasokan air yang semakin minim selama kemarau.
ind_news_2012_300K	192320	partai	r1	membesarkan	192320 Joller mengatakan di akhir kegiatan konsolidasi tersebut, seluruh anggota DPRD se-Sumut menandatangani pernyataan sikap untuk siap bekerja optimal untuk membesarkan partai di wilayah masing-masing.
ind_news_2012_300K	204878	hati	r1	membesarkan	204878 Sementara kekhawatiran tentang nasib 17-negara zona euro tetap mendalam, pernyataan dari pertemuan puncak akhir pekan para pemimpin G-8 di dekat Washington membesarkan hati para pedagang.
ind_news_2012_300K	221256	nasdem	r1	membesarkan	"221256 ""Terlalu pagi (bicara capres), karena itu fokus kita bukan itu, tapi bagaimana membesarkan Nasdem,"" katanya setelah berbicara di hadapan puluhan fungsionaris Partai Nasdem se-Jatim di Surabaya, Senin."
ind_news_2012_300K	223393	anak	r1	membesarkan	223393 Seekor babon (monyet besar) ternyata bisa merawat dan membesarkan anak kucing yang secara tidak sengaja tersasar masuk ke kandang kebon binatang di Israel beberapa waktu lalu.
ind_news_2012_300K	228084	anak-anaknya	r1	membesarkan	228084 Kesuksesan Bu Badariah dalam membesarkan anak-anaknya tidak hanya terbukti pada Yunan yang menjadi kepala Dinas Pendidikan.
ind_news_2012_300K	232038	partai	r1	membesarkan	232038 Dalam arahannya, kata Arwani, Suryadharma, mengajak seluruh kader PPP bekerja keras dan saling bahu-membahu untuk membesarkan partai.
ind_news_2012_300K	234267	partai	r1	membesarkan	234267 Menurut Indria, membesarkan partai politik dan menjadikannya sebagai lembaga demokrasi yang terpercaya adalah keharusan.
ind_news_2012_300K	237686	namanya	r1	membesarkan	237686 Meski saat ini telah memasuki usai 38 tahun, pemain asal Argentina tersebut akan terus bermain bola di klub yang telah membesarkan namanya.
ind_news_2012_300K	239588	hati	r1	membesarkan	"239588 ""Kembali bermain (melawan) Rafa di final sangat membesarkan hati."
ind_news_2012_300K	245935	kue	r1	membesarkan	"245935 ""Jika mencermati kondisi perekonomian nasional, dengan menggunanakan indikator tersebut, pertumbuhan ekonomi nasional secara makro relatif tinggi yakni membesarkan kue ekonomi nasional secara riil."
ind_news_2012_300K	247044	mereka	r1	membesarkan	247044 Semua pria yang berhasil berutang budi pada ibu mereka yang telah membesarkan mereka dengan kasih sayang, ujarnya.
ind_news_2012_300K	249865	partai	r1	membesarkan	"249865 ""Thaib Armaiyn yang juga Ketua Partai Demokrat Malut periode sebelumnya memutuskan akan kembali tampil pada musda tersebut karena merasa masih ingin membaktikan dirinya pada usaha membesarkan Partai Demokrat Malut,"" katanya."
ind_news_2012_300K	260646	anak-anaknya	r1	membesarkan	260646 Pria 41 tahun itu sedang membesarkan anak-anaknya, Alexia (14), Isabella (6), Gia (4), dan Stella (23 bulan) dari istrinya Luciana.
ind_news_2012_300K	261475	nu	r1	membesarkan	"261475 ""ISNU memanggil para sarjana NU pulang demi membesarkan NU, memajukan komunitas nahdliyin, untuk kemakmuran bangsa secara keseluruhan,"" kata Ali Masykur saat pengukuhan kepengurusan pusat ISNU di Jakarta, Selasa malam."
ind_news_2012_300K	269943	kedua	r1	membesarkan	269943 Di tiap episode pemirsa akan disuguhkan dengan beragam kasus menarik para pasien Dr Dani, serta dinamika kehidupannya yang baru bercerai dan harus membesarkan kedua anak remajanya seorang diri.
ind_news_2012_300K	270011	gitarplus	r1	membesarkan	270011 Dengan kenekatannya, ia mengelola dan membesarkan GitarPlus serta membuka toko alat musik dan menyelenggarakan event-event khusus gitar seperti guitar for fun,gitaran sore, guitar goes to school, hingga guitar goes to campus.
ind_news_2012_300K	282518	enam	r1	membesarkan	282518 Brad (48) dan Angelina (36) --yang dijuluki Brangelina oleh media selebriti-- kini membesarkan enam anak bersama, termasuk tiga anak angkat, dan semuanya berusia 11 tahun.
ind_news_2012_300K	282821	partai	r1	membesarkan	282821 Meski sudah diamanahi, Hatta mengaku akan fokus dan bekerja keras membesarkan partai berlambang matahari itu.
ind_news_2012_300K	286873	namanya	r1	membesarkan	286873 Markus sendiri mengaku bergabungnya dirinya ke PSMS IPL tidak terlepas dari faktor historis, mengingat PSMS lah yang menjadi tim pertamanya di liga profesional dan PSMS jugalah yang membesarkan namanya hingga sempat menjadi kiper utama timnas.
ind_news_2012_300K	288836	namanya	r1	membesarkan	288836 Jakarta (ANTARA News) - Vokalis band Bon Jovi tidak bisa membayangkan pensiun dari dunia yang sudah membesarkan namanya.
ind_news_2012_300K	292046	majalahnya	r1	membesarkan	292046 Tapi dia tak cukup sukses membesarkan majalahnya sendiri, Talk.
ind_news_2012_300K	296237	nu	r1	membesarkan	"296237 ""Kiprah beliau membesarkan NU dan menanamkan pentingnya rasa kebangsaan ke santri, menjadikannya sebagai sosok kiai yang sangat disegani,"" ujar Said Aqil."
ind_news_2012_300K	298283	perusahaannya	r1	membesarkan	298283 Oleh sebab itu, ia mengharapkan jajaran direksi BUMN harus kompak sehingga dapat menyelesaikan permasalahan yang dihadapi perusahaan serta bersama-sama membesarkan perusahaannya.
ind_news_2012_300K	298362	partai	r1	membesarkan	"298362 ""Bisa dilihat sendiri kader-kader di Sumbar masih militan untuk membesarkan Partai Demokrat,"" katanya usai melantik DCP Partai Demokrat se-Sumbar di Padang, Jumat."
ind_news_2012_300K	298890	pks	r1	membesarkan	298890 Akan tetapi, menurut Luthfi, apabila PKS harus memilih, maka partai itu tidak akan meninggalkan rakyat miskin yang telah membesarkan PKS.
ind_news_2012_300K	10274	kredit	r1	memperbesar	10274 Jakarta (ANTARA News) - Direktur BNI Syariah, Imam T Saptono, mengatakan, perusahaannya akan memperbesar kredit ke sektor usaha menengah kecil dengan memperluas jaringan kantor di 11 cabang baru di seluruh Indonesia.
ind_news_2012_300K	10424	keunggulan	r1	memperbesar	10424 Racing tidak mampu memberi respon, dan Barca semestinya dapat memperbesar keunggulan ketika sepakan Juan Cuenca membentur mistar, dan tembakan Messi kali ini dapat dihentikan kiper meski berada dalam posisi satu-lawan-satu.
ind_news_2012_300K	11054	pabrik	r1	memperbesar	"11054 ""Bukan relokasi tapi mereka memperbesar pabrik sebab sudah tidak bisa lagi menambah di China karena sudah terlalu besar jadi mereka pindah ke Indonesia, mereka juga punya pabrik di Malaysia tapi masih terlalu kecil,"" katanya."
ind_news_2012_300K	22842	zona	r1	memperbesar	22842 Mazda mengatakan sistem bonnet aktif terbaru mengaktifkan perisai secara otomatis untuk melindungi pejalan kaki, memperbesar zona crumple untuk mencegah atau mengurangi cedera terutama di kepala.
ind_news_2012_300K	34668	kedudukan	r1	memperbesar	34668 Masing-masing gol diciptakan Dzumafo Efandi Herman pada menit ke-52 lewat titik putih penalti, kemudian Zainal Arif berhasil memperbesar kedudukan pada menit ke-72.
ind_news_2012_300K	36443	barrier	r1	memperbesar	"36443 Menurut Lin, keuntungan yang didapat bagi Bank BUMN yang nantinya akan mengakuisisi bank kecil itu diantaranya adalah pengembangan ""market share"", pemanfaatan kekhususan bisnis bank kecil, serta memperbesar ""barrier to entry persaingan terhadap bank BUMN."
ind_news_2012_300K	43355	harapan	r1	memperbesar	43355 Roma (ANTARA News) - Udinese gagal untuk memperbesar harapan mereka menembus Liga Champions, ketika mereka dipaksa bermain imbang tanpa gol oleh tim papan tengah, Chievo, Sabtu.
ind_news_2012_300K	44692	keunggulan	r1	memperbesar	44692 Inggris mendapat peluang untuk memperbesar keunggulan di menit ke-36, ketika Asshley Cole menyodorkan umpan kepada Young, namun pemain Manchester United tersebut gagal menguasai bola dengan sempurna dan melepaskan tembakan mendatar yang melebar.
ind_news_2012_300K	52429	porsi	r1	memperbesar	52429 Sementara itu pengamat transportasi dari Masyarakat Transportasi Indonesia (MTI), Djoko Setijowarno dalam kesempatan yang sama juga mengatakan mengenai pentingnya memperbesar porsi riset khusus kereta api di Indonesia.
ind_news_2012_300K	57616	beasiswa	r1	memperbesar	57616 Dia menambahkan, pada 2013 pemprov akan melanjutkan program prorakyat yang sudah berjalan seperti Bedah Rumah, Sistem Pertanian Terintegrasi (Simantri), Gerakan Pembangunan Desa Terpadu (Gerbang Sadu) dan memperbesar beasiswa pendidikan.
ind_news_2012_300K	57778	keunggulan	r1	memperbesar	57778 Tim tuan rumah memperbesar keunggulan menjadi 3-0.
ind_news_2012_300K	61691	kemenangan	r1	memperbesar	61691 Hampir saja penyerang Deltras Amos Mara memperbesar kemenangan tim tamu pada menit 70, Sayangnya tendagan Amos Mara masih membentur tiang gawang meski dia sudah berdiri bebas di depan gawang.
ind_news_2012_300K	67280	kewenangan	r1	memperbesar	67280 Selain itu, menurut PSHK, ada dua UU lain yang juga memperbesar kewenangan DPR, yang akhirnya dibatalkan keberlakuannya melalui putusan uji materi oleh Mahkamah Konstitusi.
ind_news_2012_300K	68654	keunggulan	r1	memperbesar	68654 Arouna Kone berpeluang menyamakan kedudukan dengan sepakan ujung kakinya, namun Malaga semestinya dapat memperbesar keunggulan, melalui Rondon dan Isco Alarcon.
ind_news_2012_300K	77954	permasalahan	r1	memperbesar	77954 Ia berharap agar masyarakat tidak terpengaruh dengan kejadian kekerasan yang dilakukan oleh sekelompok remaja tersebut agar tidak memperbesar permasalahan.
ind_news_2012_300K	82500	dengan	r1	memperbesar	82500 Babak kedua, Ismail memperbesar dengan dua gol serta satu gol lainnya oleh Randhyas.
ind_news_2012_300K	82779	jumlah	r1	memperbesar	"82779 ""Untuk itu kami akan terus fokus untuk memperbesar jumlah pelanggan ke kota-kota lain selain Jabodetabek, yang selama ini menjadi penopang kontribusi terbesar bagi perseroan,"" jelasnya."
ind_news_2012_300K	87560	kemenangan	r1	memperbesar	87560 Hooiveld memperbesar kemenangan Southampton pada menit ke-59, dan gelandang Lallana mengunci kemenangan timnya empat menit berselang.
ind_news_2012_300K	97975	pasar	r1	memperbesar	"97975 ""Ekspansi kapasitas produksi yang dilakukan oleh produsen mobil dan motor di dalam negeri akan memperbesar pasar komponen yang dipasok dari industri lokal."
ind_news_2012_300K	115459	keunggulan	r1	memperbesar	115459 Rooney membuka kemenangan United melalui gol dari eksekusi penalti, dan Danny Welbeck memperbesar keunggulan Setan Merah sebelum turun minum, lapor AFP.
ind_news_2012_300K	120573	peluang	r1	memperbesar	120573 Menurut Iman Sugema, jika hal itu berlanjut maka selain melecehkan para pemangku kepentingan di Indonesia, penguasaan asing di perbankan nasional juga semakin memperbesar peluang besar terjadinya kasus pencucian uang (money laundering).
ind_news_2012_300K	123368	pangsa	r1	memperbesar	"123368 ""Perlunya peningkatan kinerja dan kualitas pelayanan secara berkesinambungan agar dapat berdaya saing, memperbesar pangsa pasar, menarik SDM profesional dan permodalan,"" katanya."
ind_news_2012_300K	125307	peluang	r1	memperbesar	125307 Tetapi para aktivis menyatakan reformasi itu tidak menyelesaikan akar masalah dari kecurangan dalam Pemilu yang memperbesar peluang partai berkuasa (Barisan Nasional) untuk kembali menang.
ind_news_2012_300K	126419	keuangannya	r1	memperbesar	"126419 ""Tapi memang ada satu katakanlah IMF memperbesar keuangannya yang tercermin dengan adanya negara-negara yang bisa meningkatkan share-nya."
ind_news_2012_300K	135326	keunggulan	r1	memperbesar	135326 Aksi berani rekannya Dwyane Wade yang melakukan serangan dibawah jaring lawan, memperbesar keunggulan tuan rumah Miami Heat dengan selisih lima angka.
ind_news_2012_300K	137839	keunggulan	r1	memperbesar	137839 Victor Khryapa mencetak lima angka, Kirilenko menambah empat angka dan Mozgov melakukan satu permainan tiga angka ketika Rusia mencatat 12-2 pada pertengahan kuarter ketiga, memperbesar keunggulan Rusia menjadi 46-32.
ind_news_2012_300K	141390	usaha	r1	memperbesar	141390 Para aktivis memperbesar usaha mereka di swing state yang dianggap penting.
ind_news_2012_300K	152571	keunggulan	r1	memperbesar	152571 Arsenal berpeluang memperbesar keunggulan.
ind_news_2012_300K	153995	jumlah	r1	memperbesar	153995 Azwar memprediksi, penambahan tersebut akan memperbesar jumlah penumpang Merpati yang melalui Sepinggan Balikpapan hingga mencapai 100.000 penumpang.
ind_news_2012_300K	155801	peluang	r1	memperbesar	155801 Basel (ANTARA News) - FC Basel memperbesar peluang mereka meraih tempat di perempat final Liga Champions, melalui kemenangan mengejutkan 1-0 atas Bayern Muenchen pada pertandingan pertama babak 16 besar pada Rabu waktu setempat atau Kamis dini hari WIB.
ind_news_2012_300K	158053	keunggulan	r1	memperbesar	158053 Tim Piala Thomas berpeluang untuk memperbesar keunggulan menjadi 3-1 untuk memastikan kemenangan melalui partai keempat yang mempertemukan ganda kedua Muhammad Ahsan/Bona Septano dengan Chris Langridge/Nathan Robertson.
ind_news_2012_300K	159139	gol	r1	memperbesar	159139 China memperbesar gol di babak kedua, masing-masing diciptakan Zhao Liang, Deng Tao dan kembali oleh kapten Hu Jie.
ind_news_2012_300K	160677	dan	r1	memperbesar	160677 Menurut dia, pemerintah sudah memperbesar dan mempercepat pembangunan infrastruktur untuk mendukung investasi yang sedang berjalan di Indonesia.
ind_news_2012_300K	160820	peluangnya	r1	memperbesar	160820 Lorenzo, yang mengincar kemenangan di Sepang, mengatakan posisi start terdepan akan memperbesar peluangnya meraih kemenangan dan menyulitkan upaya Pedrosa meraih gelar juara.
ind_news_2012_300K	162021	keunggulan	r1	memperbesar	162021 Bojan, yang bergabung dengan Milan dari AS Roma pada akhir Agustus, memperbesar keunggulan tuan rumah pada menit ke-41 dengan gol pertamanya untuk Milan, ketika tembakan jarak jauhnya sempat membentur Dario Dainelli sebelum menaklukkan Sorrentino.
ind_news_2012_300K	167422	keunggulan	r1	memperbesar	167422 Genggaman Barca pada gelar domestik tampak mengendur pada musim ini, dan Real Madrid dapat memperbesar keunggulan mereka dari musuh abadinya tersebut menjadi 13 poin, dengan kemenangan atas Real Santander pada Sabtu.
ind_news_2012_300K	174415	keunggulan	r1	memperbesar	174415 Begitu juga PSLS, serangan yang dibangun dari rusuk kanan dan kiri tidak mampu dimanfaatkan dengan baik oleh Irfan Yasin di lini depan, sehingga tidak mampu memperbesar keunggulan timnya.
ind_news_2012_300K	178394	keunggulan	r1	memperbesar	178394 Sayang sejumlah peluang yang berhasil diperoleh akhirnya gagal memperbesar keunggulan.
ind_news_2012_300K	190005	kemenangan	r1	memperbesar	190005 Atjeh FC memperbesar kemenangan melalui kaki Defri Rizki di menit ke-89.
ind_news_2012_300K	192905	keunggulan	r1	memperbesar	192905 Lima menit menjelang pertandingan itu selesai, Persijap Jepara kembali memperbesar keunggulan menjadi 3-0 lewat tendangan Bayu Andra dari luar kotak penalti.
ind_news_2012_300K	194254	harapan	r1	memperbesar	194254 Fiorentina memperbesar harapan mereka untuk lolos dari degradasi, mereka naik dua posisi ke peringkat ke-15, dan menjaga selisih lima poin dengan zona degradasi.
ind_news_2012_300K	200804	keunggulan	r1	memperbesar	200804 Gol Drogba pada menit 52 itu memperbesar keunggulan Chelsea menjadi 2-0, membuat si biru di atas angin.
ind_news_2012_300K	204605	jaringan	r1	memperbesar	204605 Selain itu, Harlah PG Ansor di Solo akan memperbesar jaringan Banser di beberapa wilayah, seperti Sukoharjo, Klaten, Wonogiri, Karanganyar, dan Solo.
ind_news_2012_300K	215803	kemenangan	r1	memperbesar	215803 Berikutnya, giliran Johan Yoga memperbesar kemenangan tuan rumah melalui sundulan kepala memanfaatkan umpan Fandi Mochtar pada menit 70.
ind_news_2012_300K	230478	harapan	r1	memperbesar	230478 Parma memperbesar harapan mereka selamat dari ancaman degradasi, sambil memaksa Cagliari mengintip zona merah, dengan kemenangan 3-0 atas tim asal Sardinia.
ind_news_2012_300K	232801	penerimaan	r1	memperbesar	"232801 Pemerintah seharusnya memikirkan bagaimana memperbesar penerimaan negara sehingga kecukupan anggaran dapat terpenuhi."""
ind_news_2012_300K	233879	kemungkinan	r1	memperbesar	233879 Menurut Raillon, kelesuan ekonomi global yang saat ini juga menimpa Prancis memperbesar kemungkinan gesekan atau friksi antara warga setempat dan para pendatang.
ind_news_2012_300K	234328	skor	r1	memperbesar	234328 Persiram akhirnya mampu memperbesar skor menjadi 3-1 setelah Boumsong melakukan tendangan keras yang tak mampu dihadang kiper Deltras.
ind_news_2012_300K	239282	keunggulan	r1	memperbesar	239282 Hoolahan juga berpeluang memperbesar keunggulan Norwich melalui sepakan volinya, sebelum Alex Oxlade-Chamberlain dimasukkan Arsenal untuk memberi mereka tambahan daya gedor.
ind_news_2012_300K	242589	peluang	r1	memperbesar	"242589 ""Dengan peninjauan langsung oleh para pengusaha itu akan memperbesar peluang investasi dan mempercepat MP3EI,"" ujarnya menambahkan."
ind_news_2012_300K	242622	peluang	r1	memperbesar	"242622 Selain itu, juga dengan menggunakan paket-paket program seperti ""open source"" untuk memperbesar peluang terindeks dalam jurnal internasional."
ind_news_2012_300K	246624	kapasitas	r1	memperbesar	"246624 ""Arti pajak bagi pengusaha kecil dan menengah adalah alat bagi pengusaha kecil dan menengah untuk memperbesar kapasitas usaha dengan basis formalitas,"" kata Rhenald."
ind_news_2012_300K	251260	gol	r1	memperbesar	"251260 Persija mampu memperbesar gol lewat kaki Bambang Pamungkas di menit 46 dan 64 serta satu gol lainnya oleh Oktavianus di menit 79. Kedudukan akhir menjadi 5-1 untuk kemenangan ""Macan Kemayoran""."
ind_news_2012_300K	252432	lapangan	r1	memperbesar	"252432 ""Pemerintah dalam menentukan harga gas juga harus memperhatikan sisi konsumen, dalam rangka mendorong pertumbuhan industri untuk memperbesar lapangan kerja."
ind_news_2012_300K	255543	keunggulan	r1	memperbesar	255543 Dan Hulk, yang masuk ke tim Olimpiade sebagai salah satu pemain senior, memperbesar keunggulan Brazil pada lima menit sebelum babak pertama usai, melalui penyelesaian bagus di akhir aksinya menggiring bolanya.
ind_news_2012_300K	259890	konflik	r1	memperbesar	"259890 Hal itu akan memperbesar konflik secara dramatis,"" kata Hillary dalam diskusi para pemerhati di Washington."
ind_news_2012_300K	261869	pasar	r1	memperbesar	261869 Ditanya soal memperbesar pasar LNG di Jepang, Harun menuturkan komoditas ini tentu juga akan menjadi sasaran PPT Energy.
ind_news_2012_300K	265140	fungsi	r1	memperbesar	"265140 KITSDA memang baru ada di Jakarta dan Ditjen Pajak berkomitmen memperbesar fungsi KITSDA hingga ke berbagai provinsi,"" kata Sujanarko."
ind_news_2012_300K	270000	biaya	r1	memperbesar	"270000 ""Belum lagi berbagai pungutan yang kian memperbesar biaya,"" kata Jumhur."
ind_news_2012_300K	273402	kesempatan	r1	memperbesar	273402 Sebagai tuan rumah, Indonesia juga mendapat jatah juri sehingga diharapkan dapat memperbesar kesempatan Indonesia untuk memenangkan kontes yang awalnya merupakan festival kontes bikini itu.
